fitness,energy,latency,cost,qos,resource_utilization,missed_deadlines,completion_time
"[0.0, 0.0, 0.0]",11.675,9.576024444444446,2.594444444444443,0,0,0,0
"[0.0, 0.0, 0.0]",11.675,9.581074444444445,2.594444444444444,0,0,0,0
"[0.00228099060163271, 0.060982906360043845, 0.010625761479617288]",11.925,9.600270000000004,2.6499999999999995,0,0,0,0
"[0.002851238252040887, 0.14799544640257026, 0.01328220184952178]",11.9875,9.62765888888889,2.663888888888889,0,0,0,0
"[0.031098648555944304, 0.1590355779491707, 0.022633670881019405]",15.083458646616542,9.631133984962407,2.7127819548872174,0,0,0,0
"[0.002509089661795968, 0.22388167706522732, 0.011688337627579017]",11.95,9.651545555555558,2.655555555555555,0,0,0,0
"[0.002509089661795968, 0.30432150515810097, 0.011688337627579017]",11.95,9.676865555555558,2.655555555555555,0,0,0,0
"[0.03098459902586266, 0.2867869303499599, 0.022102382807038537]",15.07095864661654,9.67134620718463,2.7100041771094396,0,0,0,0
"[0.004904129793510323, 0.34540977964471614, 0.022845387181177255]",12.2125,9.689798888888891,2.7138888888888886,0,0,0,0
"[0.03337963915757702, 0.322633272911087, 0.033259432360636686]",15.333458646616542,9.682629540517961,2.7683375104427728,0,0,0,0
"[0.004904129793510323, 0.37946645251816236, 0.022845387181177255]",12.2125,9.700518888888892,2.7138888888888886,0,0,0,0
"[0.004904129793510323, 0.37946645251816236, 0.022845387181177255]",12.2125,9.700518888888892,2.7138888888888886,0,0,0,0
"[0.004904129793510323, 0.37946645251816236, 0.022845387181177255]",12.2125,9.700518888888892,2.7138888888888886,0,0,0,0
"[0.004790080263428678, 0.4138478780765509, 0.022314099107196304]",12.2,9.711341111111114,2.7111111111111104,0,0,0,0
"[0.03349368868765864, 0.4100870530146938, 0.03379072043461764]",15.345958646616541,9.71015731829574,2.771115288220551,0,0,0,0
"[0.004904129793510323, 0.45603042791461246, 0.02284538718117717]",12.2125,9.724618888888891,2.713888888888888,0,0,0,0
"[0.007413219455306307, 0.44205547270048173, 0.034533724808756265]",12.4875,9.720220000000003,2.7749999999999995,0,0,0,0
"[0.06249914248473623, 0.3635323914328885, 0.07198953402440743]",18.525,9.695503333333336,2.970833333333333,0,0,0,0
"[0.004904129793510323, 0.4896423308065025, 0.02284538718117717]",12.2125,9.735198888888892,2.713888888888888,0,0,0,0
"[0.007299169925224661, 0.4863806842750862, 0.034002436734775404]",12.475,9.734172222222224,2.7722222222222217,0,0,0,0
"[0.005132228853673597, 0.5504981600289467, 0.023907963329138814]",12.2375,9.754354444444447,2.719444444444443,0,0,0,0
"[0.0623850929546546, 0.4648834684998804, 0.07145824595042648]",18.5125,9.72740555555556,2.968055555555555,0,0,0,0
"[0.008211566165877742, 0.5744522004641761, 0.038252741326622236]",12.575,9.761894444444444,2.7944444444444434,0,0,0,0
"[0.007641318515469564, 0.5886566005100734, 0.035596300956718084]",12.5125,9.766365555555558,2.7805555555555554,0,0,0,0
"[0.008211566165877742, 0.6353856879373829, 0.03825274132662232]",12.575,9.781074444444448,2.794444444444444,0,0,0,0
"[0.1, 0.4872861221507823, 0.1]",22.635150375939848,9.734457226399336,3.117282790309105,0,0,0,0
"[0.007527268985387936, 0.6592550102808982, 0.035065012882737216]",12.5,9.788587777777781,2.7777777777777777,0,0,0,0
"[0.008781813816285918, 0.6795096940441406, 0.040909181696526985]",12.6375,9.794963333333335,2.8083333333333345,0,0,0,0
"[0.06569252932702203, 0.5902944836167615, 0.08686560009587163]",18.875,9.766881111111115,3.0486111111111107,0,0,0,0
"[0.008097516635796114, 0.7000114722415911, 0.03772145325264146]",12.5625,9.80141666666667,2.791666666666666,0,0,0,0
"[0.010948754887837, 0.7829434241993656, 0.051003655102163405]",12.875,9.827521111111112,2.861111111111112,0,0,0,0
"[0.009466110996775743, 0.8, 0.04409691014041183]",12.7125,9.832890000000003,2.8249999999999993,0,0,0,0
"[0.06546443026685878, 0.7066477227600464, 0.08580302394790981]",18.85,9.803505555555558,3.0430555555555547,0,0,0,0
